"","year","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","sex","season_breeder"
"1490",2021,"oct","fall","6.1",6,1,"hevonen","unfed_control","unfed","control","226155","0","C3",3,5,"M","nonbreeder"
"1491",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","226155","0","C1",3,1,"M","nonbreeder"
"1492",2021,"oct","fall","6.4",6,4,"hevonen","unfed_control","unfed","control","226155","0","C2",3,3,"M","nonbreeder"
"1493",2021,"aug","summer","4.3",4,3,"puro","fed_deworm","fed","deworm","226156","1","E1",5,1,"F","breeder"
"1494",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226156","0","E1",5,1,"F","breeder"
"1495",2021,"sept","fall","5.1",5,1,"radio","fed_control","fed","control","226157","1","G2",7,3,"M","nonbreeder"
"1496",2021,"july","summer","3.2",3,2,"asema","unfed_control","unfed","control","226158","1","K3",11,5,"M","nonbreeder"
"1497",2021,"july","summer","3.4",3,4,"asema","unfed_control","unfed","control","226158","0","K4",11,7,"M","nonbreeder"
"1498",2021,"aug","summer","4.4",4,4,"helmipollo","unfed_control","unfed","control","226159","1","K1",11,1,"F","nonbreeder"
"1499",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226161","1","E6",5,11,"M","breeder"
"1500",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","226161","0","E6",5,11,"M","breeder"
"1501",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","226162","1","A5",1,9,"M","nonbreeder"
"1502",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226162","0","A5",1,9,"M","nonbreeder"
"1503",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226162","0","A5",1,9,"M","nonbreeder"
"1504",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","226162","0","B2",2,4,"M","nonbreeder"
"1505",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226162","0","B2",2,4,"M","nonbreeder"
"1506",2021,"aug","summer","4.1",4,1,"kuoppa","fed_control","fed","control","226163","1","A3",1,5,"F","nonbreeder"
"1507",2021,"aug","summer","4.1",4,1,"mustikka","unfed_deworm","unfed","deworm","226165","1","E1",5,1,"F","nonbreeder"
"1508",2021,"aug","summer","4.4",4,4,"puro","fed_deworm","fed","deworm","226166","1","J5",10,10,"F","nonbreeder"
"1509",2021,"aug","summer","4.1",4,1,"hevonen","unfed_control","unfed","control","226168","1","E1",5,1,"F","nonbreeder"
"1510",2021,"aug","summer","4.4",4,4,"hevonen","unfed_control","unfed","control","226168","0","G1",7,1,"F","nonbreeder"
"1511",2021,"sept","fall","5.3",5,3,"hevonen","unfed_control","unfed","control","226168","0","G1",7,1,"F","nonbreeder"
"1512",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","226168","0","I1",9,1,"F","nonbreeder"
"1513",2021,"july","summer","3.2",3,2,"asema","unfed_control","unfed","control","226169","1","K6",11,11,"F","breeder"
"1514",2021,"july","summer","3.4",3,4,"asema","unfed_control","unfed","control","226169","0","K6",11,11,"F","breeder"
"1515",2021,"aug","summer","4.1",4,1,"asema","unfed_control","unfed","control","226169","0","I4",9,7,"F","breeder"
"1516",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","226169","0","K6",11,11,"F","breeder"
"1517",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226170","1","C5",3,9,"M","breeder"
"1518",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226170","0","G3",7,5,"M","breeder"
"1519",2021,"aug","summer","4.3",4,3,"vaarinkorpi","fed_control","fed","control","226170","0","I6",9,11,"M","breeder"
"1520",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226170","0","K4",11,7,"M","breeder"
"1521",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226171","1","F2",6,4,"F","breeder"
"1522",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","226171","0","A1",1,1,"F","breeder"
"1523",2021,"aug","summer","4.1",4,1,"kuoppa","fed_control","fed","control","226172","1","G1",7,1,"M","nonbreeder"
"1524",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226172","0","G1",7,1,"M","nonbreeder"
"1525",2021,"aug","summer","4.2",4,2,"vaarinkorpi","fed_control","fed","control","226173","1","E2",5,3,"M","nonbreeder"
"1526",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226175","1","G5",7,9,"F","nonbreeder"
"1527",2021,"aug","summer","4.3",4,3,"kiirastuli","unfed_deworm","unfed","deworm","226178","1","G2",7,3,"M","nonbreeder"
"1528",2021,"aug","summer","4.3",4,3,"talo","fed_deworm","fed","deworm","226179","1","A4",1,7,"F","breeder"
"1529",2021,"aug","summer","4.4",4,4,"talo","fed_deworm","fed","deworm","226179","0","A4",1,7,"F","breeder"
"1530",2021,"sept","fall","5.1",5,1,"talo","fed_deworm","fed","deworm","226179","0","A4",1,7,"F","breeder"
"1531",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","226179","0","A4",1,7,"F","breeder"
"1532",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226179","0","D2",4,4,"F","breeder"
"1533",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226179","0","D2",4,4,"F","breeder"
"1534",2021,"aug","summer","4.3",4,3,"talo","fed_deworm","fed","deworm","226180","1","A6",1,11,"M","breeder"
"1535",2021,"sept","fall","5.1",5,1,"talo","fed_deworm","fed","deworm","226180","0","A5",1,9,"M","breeder"
"1536",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226180","0","C5",3,9,"M","breeder"
"1537",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226180","0","C5",3,9,"M","breeder"
"1538",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226180","0","B5",2,10,"M","breeder"
"1539",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226180","0","B5",2,10,"M","breeder"
"1540",2021,"oct","fall","6.4",6,4,"talo","fed_deworm","fed","deworm","226180","0","B5",2,10,"M","breeder"
"1541",2021,"aug","summer","4.2",4,2,"talo","fed_deworm","fed","deworm","226181","1","D5",4,10,"M","nonbreeder"
"1542",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226181","0","A6",1,11,"M","breeder"
"1543",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226181","0","C6",3,11,"M","breeder"
"1544",2021,"sept","fall","5.1",5,1,"radio","fed_control","fed","control","226182","1","C3",3,5,"M","nonbreeder"
"1545",2021,"sept","fall","5.4",5,4,"radio","fed_control","fed","control","226182","0","C3",3,5,"M","nonbreeder"
"1546",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226183","1","A2",1,3,"F","breeder"
"1547",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226184","1","C5",3,9,"M","nonbreeder"
"1548",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226185","1","I3",9,5,"M","nonbreeder"
"1549",2021,"aug","summer","4.1",4,1,"ketunpesa","unfed_deworm","unfed","deworm","226186","1","D2",4,4,"M","breeder"
"1550",2021,"aug","summer","4.3",4,3,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","E3",5,5,"M","breeder"
"1551",2021,"aug","summer","4.4",4,4,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","C3",3,5,"M","breeder"
"1552",2021,"sept","fall","5.1",5,1,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","A4",1,7,"M","breeder"
"1553",2021,"sept","fall","5.2",5,2,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","B3",2,6,"M","breeder"
"1554",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","A4",1,7,"M","breeder"
"1555",2021,"sept","fall","5.4",5,4,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","A2",1,3,"M","breeder"
"1556",2021,"oct","fall","6.1",6,1,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","E1",5,1,"M","breeder"
"1557",2021,"oct","fall","6.3",6,3,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","A3",1,5,"M","breeder"
"1558",2021,"oct","fall","6.4",6,4,"ketunpesa","unfed_deworm","unfed","deworm","226186","0","E2",5,3,"M","breeder"
"1559",2021,"aug","summer","4.4",4,4,"talo","fed_deworm","fed","deworm","226187","1","C2",3,3,"F","nonbreeder"
"1560",2021,"sept","fall","5.1",5,1,"talo","fed_deworm","fed","deworm","226187","0","A2",1,3,"F","nonbreeder"
"1561",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226187","0","B2",2,4,"F","nonbreeder"
"1562",2021,"oct","fall","6.2",6,2,"talo","fed_deworm","fed","deworm","226187","0","C3",3,5,"F","nonbreeder"
"1563",2021,"aug","summer","4.4",4,4,"talo","fed_deworm","fed","deworm","226188","1","D4",4,8,"F","nonbreeder"
"1564",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226188","0","A6",1,11,"F","nonbreeder"
"1565",2021,"july","summer","3.4",3,4,"kuoppa","fed_control","fed","control","226189","1","E1",5,1,"F","breeder"
"1566",2021,"aug","summer","4.1",4,1,"kuoppa","fed_control","fed","control","226189","0","E1",5,1,"F","breeder"
"1567",2021,"aug","summer","4.2",4,2,"kuoppa","fed_control","fed","control","226189","0","F2",6,4,"F","breeder"
"1568",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226189","0","D1",4,2,"F","breeder"
"1569",2021,"sept","fall","5.2",5,2,"kuoppa","fed_control","fed","control","226189","0","F2",6,4,"F","breeder"
"1570",2021,"oct","fall","6.1",6,1,"kuoppa","fed_control","fed","control","226189","0","J2",10,4,"F","breeder"
"1571",2021,"oct","fall","6.3",6,3,"kuoppa","fed_control","fed","control","226189","0","K2",11,3,"F","breeder"
"1572",2021,"aug","summer","4.2",4,2,"helmipollo","unfed_control","unfed","control","226190","1","K1",11,1,"M","nonbreeder"
"1573",2021,"sept","fall","5.1",5,1,"helmipollo","unfed_control","unfed","control","226190","0","J1",10,2,"M","nonbreeder"
"1574",2021,"sept","fall","5.3",5,3,"helmipollo","unfed_control","unfed","control","226190","0","J1",10,2,"M","nonbreeder"
"1575",2021,"sept","fall","5.4",5,4,"helmipollo","unfed_control","unfed","control","226190","0","J1",10,2,"M","nonbreeder"
"1576",2021,"aug","summer","4.1",4,1,"hevonen","unfed_control","unfed","control","226191","1","B4",2,8,"M","nonbreeder"
"1577",2021,"aug","summer","4.1",4,1,"hevonen","unfed_control","unfed","control","226192","1","K3",11,5,"F","nonbreeder"
"1578",2021,"aug","summer","4.3",4,3,"hevonen","unfed_control","unfed","control","226192","0","I3",9,5,"F","nonbreeder"
"1579",2021,"sept","fall","5.1",5,1,"hevonen","unfed_control","unfed","control","226192","0","K3",11,5,"F","nonbreeder"
"1580",2021,"aug","summer","4.1",4,1,"mustikka","unfed_deworm","unfed","deworm","226193","1","F1",6,2,"M","nonbreeder"
"1581",2021,"aug","summer","4.3",4,3,"mustikka","unfed_deworm","unfed","deworm","226193","0","F1",6,2,"M","nonbreeder"
"1582",2021,"aug","summer","4.4",4,4,"mustikka","unfed_deworm","unfed","deworm","226193","0","F1",6,2,"M","nonbreeder"
"1583",2021,"aug","summer","4.1",4,1,"mustikka","unfed_deworm","unfed","deworm","226194","1","J1",10,2,"M","nonbreeder"
"1584",2021,"aug","summer","4.2",4,2,"mustikka","unfed_deworm","unfed","deworm","226194","0","G1",7,1,"M","nonbreeder"
"1585",2021,"aug","summer","4.3",4,3,"mustikka","unfed_deworm","unfed","deworm","226194","0","J1",10,2,"M","nonbreeder"
"1586",2021,"aug","summer","4.4",4,4,"mustikka","unfed_deworm","unfed","deworm","226194","0","I2",9,3,"M","nonbreeder"
"1587",2021,"sept","fall","5.1",5,1,"mustikka","unfed_deworm","unfed","deworm","226194","0","G1",7,1,"M","breeder"
"1588",2021,"sept","fall","5.2",5,2,"mustikka","unfed_deworm","unfed","deworm","226194","0","G1",7,1,"M","breeder"
"1589",2021,"sept","fall","5.3",5,3,"mustikka","unfed_deworm","unfed","deworm","226194","0","J1",10,2,"M","breeder"
"1590",2021,"sept","fall","5.4",5,4,"mustikka","unfed_deworm","unfed","deworm","226194","0","G1",7,1,"M","breeder"
"1591",2021,"oct","fall","6.1",6,1,"mustikka","unfed_deworm","unfed","deworm","226194","0","G1",7,1,"M","breeder"
"1592",2021,"oct","fall","6.3",6,3,"mustikka","unfed_deworm","unfed","deworm","226194","0","I2",9,3,"M","breeder"
"1593",2021,"oct","fall","6.4",6,4,"mustikka","unfed_deworm","unfed","deworm","226194","0","I2",9,3,"M","breeder"
"1594",2021,"july","summer","3.4",3,4,"kuoppa","fed_control","fed","control","226196","1","E3",5,5,"F","breeder"
"1595",2021,"aug","summer","4.1",4,1,"kuoppa","fed_control","fed","control","226197","1","A3",1,5,"M","nonbreeder"
"1596",2021,"aug","summer","4.3",4,3,"kuoppa","fed_control","fed","control","226197","0","D3",4,6,"M","nonbreeder"
"1597",2021,"sept","fall","5.3",5,3,"kuoppa","fed_control","fed","control","226197","0","B3",2,6,"M","nonbreeder"
"1598",2021,"oct","fall","6.1",6,1,"kuoppa","fed_control","fed","control","226197","0","D2",4,4,"M","nonbreeder"
"1599",2021,"aug","summer","4.1",4,1,"mustikka","unfed_deworm","unfed","deworm","226199","1","I5",9,9,"M","breeder"
"1600",2021,"aug","summer","4.2",4,2,"mustikka","unfed_deworm","unfed","deworm","226199","0","H5",8,10,"M","breeder"
"1601",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226200","1","A4",1,7,"F","breeder"
"1602",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226201","1","C1",3,1,"M","nonbreeder"
"1603",2021,"sept","fall","5.1",5,1,"helmipollo","unfed_control","unfed","control","226202","1","A4",1,7,"M","nonbreeder"
"1604",2021,"oct","fall","6.1",6,1,"kiirastuli","unfed_deworm","unfed","deworm","226203","1","J2",10,4,"F","nonbreeder"
"1605",2021,"oct","fall","6.2",6,2,"kiirastuli","unfed_deworm","unfed","deworm","226203","0","I3",9,5,"F","nonbreeder"
"1606",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","226203","0","J1",10,2,"F","nonbreeder"
"1607",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226204","1","A1",1,1,"M","nonbreeder"
"1608",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226204","0","A1",1,1,"M","nonbreeder"
"1609",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226205","1","J3",10,6,"M","nonbreeder"
"1610",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226205","0","G3",7,5,"M","nonbreeder"
"1611",2021,"oct","fall","6.1",6,1,"puro","fed_deworm","fed","deworm","226205","0","D1",4,2,"M","nonbreeder"
"1612",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226205","0","E3",5,5,"M","nonbreeder"
"1613",2021,"sept","fall","5.2",5,2,"puro","fed_deworm","fed","deworm","226206","1","I6",9,11,"F","nonbreeder"
"1614",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226206","0","I5",9,9,"F","nonbreeder"
"1615",2021,"sept","fall","5.4",5,4,"puro","fed_deworm","fed","deworm","226206","0","G5",7,9,"F","nonbreeder"
"1616",2021,"oct","fall","6.1",6,1,"puro","fed_deworm","fed","deworm","226206","0","I6",9,11,"F","nonbreeder"
"1617",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226206","0","F5",6,10,"F","nonbreeder"
"1618",2021,"oct","fall","6.4",6,4,"puro","fed_deworm","fed","deworm","226206","0","H5",8,10,"F","nonbreeder"
"1619",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226207","1","E2",5,3,"M","breeder"
"1620",2021,"sept","fall","5.4",5,4,"kuoppa","fed_control","fed","control","226207","0","F1",6,2,"M","breeder"
"1621",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226208","1","H5",8,10,"M","nonbreeder"
"1622",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226209","1","C3",3,5,"F","nonbreeder"
"1623",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226209","0","E4",5,7,"F","nonbreeder"
"1624",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226209","0","E3",5,5,"F","nonbreeder"
"1625",2021,"oct","fall","6.4",6,4,"talo","fed_deworm","fed","deworm","226209","0","F3",6,6,"F","nonbreeder"
"1626",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226210","1","D5",4,10,"F","nonbreeder"
"1627",2021,"sept","fall","5.3",5,3,"kuoppa","fed_control","fed","control","226210","0","D5",4,10,"F","nonbreeder"
"1628",2021,"sept","fall","5.4",5,4,"kuoppa","fed_control","fed","control","226210","0","D5",4,10,"F","nonbreeder"
"1629",2021,"oct","fall","6.1",6,1,"kuoppa","fed_control","fed","control","226210","0","E6",5,11,"F","nonbreeder"
"1630",2021,"oct","fall","6.4",6,4,"kuoppa","fed_control","fed","control","226210","0","D5",4,10,"F","nonbreeder"
"1631",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226212","1","K5",11,9,"F","nonbreeder"
"1632",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226212","0","K5",11,9,"F","nonbreeder"
"1633",2021,"sept","fall","5.2",5,2,"vaarinkorpi","fed_control","fed","control","226213","1","A5",1,9,"M","breeder"
"1634",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226213","0","B5",2,10,"M","breeder"
"1635",2021,"sept","fall","5.4",5,4,"vaarinkorpi","fed_control","fed","control","226213","0","A5",1,9,"M","breeder"
"1636",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226214","1","I6",9,11,"M","nonbreeder"
"1637",2021,"sept","fall","5.2",5,2,"vaarinkorpi","fed_control","fed","control","226216","1","C5",3,9,"M","nonbreeder"
"1638",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226216","0","D4",4,8,"M","nonbreeder"
"1639",2021,"sept","fall","5.4",5,4,"vaarinkorpi","fed_control","fed","control","226216","0","C5",3,9,"M","nonbreeder"
"1640",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","226216","0","D2",4,4,"M","nonbreeder"
"1641",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226217","1","A1",1,1,"M","nonbreeder"
"1642",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226218","1","A4",1,7,"M","nonbreeder"
"1643",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226219","1","A5",1,9,"F","nonbreeder"
"1644",2021,"sept","fall","5.4",5,4,"ketunpesa","unfed_deworm","unfed","deworm","226219","0","A5",1,9,"F","nonbreeder"
"1645",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226220","1","C1",3,1,"F","nonbreeder"
"1646",2021,"oct","fall","6.1",6,1,"hevonen","unfed_control","unfed","control","226222","1","J2",10,4,"M","nonbreeder"
"1647",2021,"oct","fall","6.2",6,2,"hevonen","unfed_control","unfed","control","226222","0","G4",7,7,"M","nonbreeder"
"1648",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","226222","0","G3",7,5,"M","nonbreeder"
"1649",2021,"oct","fall","6.4",6,4,"hevonen","unfed_control","unfed","control","226222","0","F3",6,6,"M","nonbreeder"
"1650",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226223","1","G2",7,3,"M","nonbreeder"
"1651",2021,"oct","fall","6.2",6,2,"radio","fed_control","fed","control","226223","0","G1",7,1,"M","nonbreeder"
"1652",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226224","1","K4",11,7,"M","breeder"
"1653",2021,"sept","fall","5.2",5,2,"kuoppa","fed_control","fed","control","226224","0","K4",11,7,"M","breeder"
"1654",2021,"sept","fall","5.3",5,3,"kuoppa","fed_control","fed","control","226224","0","K4",11,7,"M","breeder"
"1655",2021,"sept","fall","5.4",5,4,"kuoppa","fed_control","fed","control","226224","0","H3",8,6,"M","breeder"
"1656",2021,"sept","fall","5.1",5,1,"radio","fed_control","fed","control","226225","1","J1",10,2,"F","breeder"
"1657",2021,"oct","fall","6.4",6,4,"radio","fed_control","fed","control","226225","0","G1",7,1,"F","breeder"
"1658",2021,"sept","fall","5.1",5,1,"ketunpesa","unfed_deworm","unfed","deworm","226226","1","K2",11,3,"F","nonbreeder"
"1659",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226226","0","J1",10,2,"F","nonbreeder"
"1660",2021,"sept","fall","5.4",5,4,"ketunpesa","unfed_deworm","unfed","deworm","226226","0","K2",11,3,"F","nonbreeder"
"1661",2021,"oct","fall","6.1",6,1,"ketunpesa","unfed_deworm","unfed","deworm","226226","0","K2",11,3,"F","nonbreeder"
"1662",2021,"oct","fall","6.3",6,3,"ketunpesa","unfed_deworm","unfed","deworm","226226","0","J2",10,4,"F","nonbreeder"
"1663",2021,"oct","fall","6.2",6,2,"kiirastuli","unfed_deworm","unfed","deworm","226227","1","E6",5,11,"M","nonbreeder"
"1664",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","226227","0","C5",3,9,"M","nonbreeder"
"1665",2021,"oct","fall","6.4",6,4,"kiirastuli","unfed_deworm","unfed","deworm","226227","0","B3",2,6,"M","nonbreeder"
"1666",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226228","1","G4",7,7,"M","nonbreeder"
"1667",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226228","0","F3",6,6,"M","nonbreeder"
"1668",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226229","1","A3",1,5,"M","breeder"
"1669",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226229","0","A3",1,5,"M","breeder"
"1670",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226229","0","A2",1,3,"M","breeder"
"1671",2021,"oct","fall","6.4",6,4,"radio","fed_control","fed","control","226229","0","B2",2,4,"M","breeder"
"1672",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","226230","1","A4",1,7,"M","nonbreeder"
"1673",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226230","0","A4",1,7,"M","nonbreeder"
"1674",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226230","0","A4",1,7,"M","nonbreeder"
"1675",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226231","1","E4",5,7,"M","nonbreeder"
"1676",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226231","0","E4",5,7,"M","nonbreeder"
"1677",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226232","1","A5",1,9,"M","nonbreeder"
"1678",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226232","0","A5",1,9,"M","nonbreeder"
"1679",2021,"sept","fall","5.4",5,4,"puro","fed_deworm","fed","deworm","226232","0","A5",1,9,"M","nonbreeder"
"1680",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226233","1","E6",5,11,"M","breeder"
"1681",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226233","0","E1",5,1,"M","breeder"
"1682",2021,"sept","fall","5.4",5,4,"puro","fed_deworm","fed","deworm","226233","0","E1",5,1,"M","breeder"
"1683",2021,"oct","fall","6.1",6,1,"puro","fed_deworm","fed","deworm","226233","0","A6",1,11,"M","breeder"
"1684",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226233","0","A6",1,11,"M","breeder"
"1685",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","226234","1","A4",1,7,"F","nonbreeder"
"1686",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226235","1","J2",10,4,"M","nonbreeder"
"1687",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226236","1","K1",11,1,"F","nonbreeder"
"1688",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226237","1","K4",11,7,"F","nonbreeder"
"1689",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226238","1","I6",9,11,"F","nonbreeder"
"1690",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226239","1","B4",2,8,"F","breeder"
"1691",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226240","1","J5",10,10,"F","nonbreeder"
"1692",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226241","1","E3",5,5,"M","nonbreeder"
"1693",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226241","0","H1",8,2,"M","nonbreeder"
"1694",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226242","1","B1",2,2,"F","nonbreeder"
"1695",2021,"sept","fall","5.2",5,2,"vaarinkorpi","fed_control","fed","control","226243","1","H5",8,10,"M","breeder"
"1696",2021,"oct","fall","6.1",6,1,"vaarinkorpi","fed_control","fed","control","226243","0","H3",8,6,"M","breeder"
"1697",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","226243","0","I3",9,5,"M","breeder"
"1698",2021,"oct","fall","6.1",6,1,"kiirastuli","unfed_deworm","unfed","deworm","226244","1","A4",1,7,"M","nonbreeder"
"1699",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","226244","0","A5",1,9,"M","nonbreeder"
"1700",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226245","1","D1",4,2,"M","breeder"
"1701",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226246","1","C1",3,1,"F","nonbreeder"
"1702",2021,"sept","fall","5.4",5,4,"vaarinkorpi","fed_control","fed","control","226246","0","A1",1,1,"F","nonbreeder"
"1703",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","226246","0","C1",3,1,"F","nonbreeder"
"1704",2021,"sept","fall","5.3",5,3,"kiirastuli","unfed_deworm","unfed","deworm","226247","1","I1",9,1,"M","nonbreeder"
"1705",2021,"sept","fall","5.3",5,3,"helmipollo","unfed_control","unfed","control","226249","1","F2",6,4,"M","breeder"
"1706",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226250","1","C6",3,11,"M","nonbreeder"
"1707",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226251","1","A4",1,7,"M","nonbreeder"
"1708",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226251","0","A4",1,7,"M","nonbreeder"
"1709",2021,"sept","fall","5.4",5,4,"janakkala","fed_deworm","fed","deworm","226251","0","A4",1,7,"M","nonbreeder"
"1710",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226252","1","K5",11,9,"M","nonbreeder"
"1711",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226253","1","A1",1,1,"F","breeder"
